자격구분코드,자격구분명,계열명,종목명
T,국가기술자격      ,기능사,양장기능사(양장패턴)
T,국가기술자격      ,기사,콘크리트기사
T,국가기술자격      ,기사,콘크리트산업기사
T,국가기술자격      ,기능사,화훼장식기능사
T,국가기술자격      ,기사,농림토양평가관리기사
T,국가기술자격      ,기사,농림토양평가관리산업기사
T,국가기술자격      ,기능사,웹디자인기능사
T,국가기술자격      ,기술사,화공기술사(전기화학)
T,국가기술자격      ,기술사,공업화학기술사
T,국가기술자격      ,기술사,화학공장설계기술사
T,국가기술자격      ,기술사,비철야금기술사
T,국가기술자격      ,기사,자연생태복원기사
T,국가기술자격      ,기사,자연생태복원산업기사
T,국가기술자격      ,기사,생물분류기사
T,국가기술자격      ,기사,토양환경기사
T,국가기술자격      ,기술사,토양환경기술사
T,국가기술자격      ,기술사,자연환경관리기술사
T,국가기술자격      ,기사,궤도장비정비기사
T,국가기술자격      ,기사,궤도장비정비산업기사
T,국가기술자격      ,기능사,궤도장비정비기능사
E,,기사,일반직5급
T,국가기술자격      ,기술사,금속재료기술사
T,국가기술자격      ,기술사,표면처리기술사
T,국가기술자격      ,기술사,금속가공기술사
T,국가기술자격      ,기술사,화공기술사(화학비료)
T,국가기술자격      ,기술사,화공기술사(무기약품)
T,국가기술자격      ,기술사,차량기술사
T,국가기술자격      ,기술사,기계기술사(냉난방및냉동기계)
E,,기사,일반직5급
E,,기사,7급공무원(기계)
E,,기사,7급공무원(화공)
E,,기사,7급공무원(건축)
T,국가기술자격      ,기사,유기농업기사
T,국가기술자격      ,기사,유기농업산업기사
T,국가기술자격      ,기사,생물분류기사(식물)
T,국가기술자격      ,기사,생물분류기사(동물)
T,국가기술자격      ,기술사,인간공학기술사
T,국가기술자격      ,기사,인간공학기사
T,국가기술자격      ,기술사,공조냉동기계기술사
T,국가기술자격      ,기술사,건설기계기술사
T,국가기술자격      ,기사,염색가공기사
T,국가기술자격      ,기사,방사기사
T,국가기술자격      ,기술사,대기관리기술사
T,국가기술자격      ,기술사,수질관리기술사
T,국가기술자격      ,기술사,축산기술사
T,국가기술자격      ,기술사,기계공정설계기술사
T,국가기술자격      ,기술사,기계기술사(정밀측정)
T,국가기술자격      ,기사,조선기사
T,국가기술자격      ,기사,선박기계기사1급
T,국가기술자격      ,기사,항공기사
T,국가기술자격      ,기사,토목기사
T,국가기술자격      ,기사,건축구조기사1급
T,국가기술자격      ,기사,건축설비기사1급
T,국가기술자격      ,기사,건축시공기사1급
T,국가기술자격      ,기사,석재기사1급
T,국가기술자격      ,기사,공업계기기사1급
T,국가기술자격      ,기술사,원자력발전기술사
T,국가기술자격      ,기술사,에너지기술사(원자로계측)
T,국가기술자격      ,기술사,수산제조기술사
T,국가기술자격      ,기술사,응용지질기술사
T,국가기술자격      ,기술사,지구물리기술사
T,국가기술자격      ,기사,전파통신기사
T,국가기술자격      ,기사,전파전자기사
T,국가기술자격      ,기사,정보통신기사
T,국가기술자격      ,기사,무선설비기사
T,국가기술자격      ,기술사,제품디자인기술사
T,국가기술자격      ,기사,화약류관리기사1급
T,국가기술자격      ,기술사,종자기술사
T,국가기술자격      ,기술사,시설원예기술사
T,국가기술자격      ,기술사,산업응용기술사(농예화학)
T,국가기술자격      ,기술사,세라믹기술사
T,국가기술자격      ,기술사,식품기술사
T,국가기술자격      ,기술사,토목품질시험기술사
T,국가기술자격      ,기사,화약류관리기사1급
T,국가기술자격      ,기사,화약류관리기사1급
T,국가기술자격      ,기사,화약류관리기사1급
T,국가기술자격      ,기사,전기기사
T,국가기술자격      ,기사,전기공사기사
T,국가기술자격      ,기사,전자기사
T,국가기술자격      ,기사,금속기사
T,국가기술자격      ,기술사,비파괴검사기술사
T,국가기술자격      ,기술사,산업위생관리기술사
T,국가기술자격      ,기술사,가스기술사
T,국가기술자격      ,기술사,공장관리기술사
T,국가기술자격      ,기술사,품질관리기술사
T,국가기술자격      ,기사,금속기사
T,국가기술자격      ,기사,금속기사
T,국가기술자격      ,기사,화공기사
T,국가기술자격      ,기사,공업화학기사
T,국가기술자격      ,기사,화약류제조기사
T,국가기술자격      ,기사,치공구설계기사
T,국가기술자격      ,기술사,포장기술사
T,국가기술자격      ,기술사,기계안전기술사
T,국가기술자격      ,기술사,화공안전기술사
T,국가기술자격      ,기술사,전기안전기술사
T,국가기술자격      ,기술사,건설안전기술사
T,국가기술자격      ,기사,정밀측정기사
T,국가기술자격      ,기사,정밀측정기사
T,국가기술자격      ,기사,정밀측정기사
T,국가기술자격      ,기사,금속기사1급
T,국가기술자격      ,기사,계량기사1급
T,국가기술자격      ,기술사,측량및지형공간정보기술사
T,국가기술자격      ,기술사,지적기술사
T,국가기술자격      ,기술사,해양기술사
T,국가기술자격      ,기술사,수산양식기술사
T,국가기술자격      ,기술사,어업기술사
T,국가기술자격      ,기술사,도시계획기술사
T,국가기술자격      ,기능사,전자캐드기능사
T,국가기술자격      ,기술사,"대기관리,수질관리,소음진동기술사"
T,국가기술자격      ,기사,자동차정비기사
T,국가기술자격      ,기사,계량기사1급
T,국가기술자격      ,기술사,정보관리기술사
T,국가기술자격      ,기술사,조경기술사
T,국가기술자격      ,기술사,정보처리기술사(정보처리)
T,국가기술자격      ,기술사,기계기술사(기계공작및공작기계)
T,국가기술자격      ,기술사,용접기술사
T,국가기술자격      ,기술사,금형기술사
T,국가기술자격      ,기술사,기계기술사(열원동기)
T,국가기술자격      ,기술사,정보처리기술사(수학응용)
T,국가기술자격      ,기술사,전자계산조직응용기술사
T,국가기술자격      ,기술사,정보통신기술사
T,국가기술자격      ,기술사,에너지기술사(원자력)
T,국가기술자격      ,기술사,에너지기술사(방사선가공)
T,국가기술자격      ,기술사,의류기술사
T,국가기술자격      ,기술사,유체기계기술사
T,국가기술자격      ,기술사,기계기술사(정밀기계)
T,국가기술자격      ,기술사,기계제작기술사
T,국가기술자격      ,기능사,인쇄기능사보
T,국가기술자격      ,기능사,평판인쇄기능사보
T,국가기술자격      ,기능사,인쇄기능사보
T,국가기술자격      ,기능사,주조조판기기능사보
T,국가기술자격      ,기능사,제판기능사보
T,국가기술자격      ,기술사,탐사기술사
T,국가기술자격      ,기술사,지하자원처리기술사
T,국가기술자격      ,기술사,화약류관리기술사
T,국가기술자격      ,기술사,건축품질시험기술사
T,국가기술자격      ,기술사,방사기술사
T,국가기술자격      ,기능사,평판제판기능사보
T,국가기술자격      ,기능사,제판기능사보
T,국가기술자격      ,기능사,스크린인쇄기능사보
T,국가기술자격      ,기능사,옵셋제판기능사보
T,국가기술자격      ,기능사,옵셋제판기능사보
T,국가기술자격      ,기능사,옵셋제판기능사보
T,국가기술자격      ,기능사,옵셋제판기능사보
T,국가기술자격      ,기능사,홍삼제조기능사보
T,국가기술자격      ,기능사,냉동식품제조기능사보
T,국가기술자격      ,기능사,통조림제조기능사보
T,국가기술자격      ,기능사,어간유제조기능사보
T,국가기술자격      ,기술사,제포기술사
T,국가기술자격      ,기술사,염색가공기술사
T,국가기술자격      ,기술사,생사기술사
T,국가기술자격      ,기사,디지털제어산업기사
T,국가기술자격      ,기술사,화공기술사(유기화학제품)
T,국가기술자격      ,기능사,한천제조기능사보
T,국가기술자격      ,기능사,농산식품가공기능사보
T,국가기술자격      ,기능사,축산식품가공기능사보
T,국가기술자격      ,기능사,수산제조기능사보
